,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
3382,Modern Art,Color Field Painting,Jack Bush,leap on blue,1976,yes,none,0.96,0.013000000000000001,0.013000000000000001,0.147,0.013000000000000001,0.013000000000000001,0.053,0.04,0.04,0.32,0.107,0.09300000000000001,0.28,0.0,0.013000000000000001,0.053,0.0,0.027000000000000003,0.267,0.08,0.013000000000000001,no
3383,Modern Art,Lyrical Abstraction,Bernard Cohen,fifth image for j,1976,yes,none,0.14,0.0,0.0,0.429,0.0,0.071,0.14300000000000002,0.0,0.0,0.28600000000000003,0.071,0.071,0.071,0.0,0.0,0.0,0.0,0.071,0.071,0.0,0.0,no
3384,Modern Art,Neo-Expressionism,Denise Green,to draw on,1977,yes,none,-0.55,0.0,0.0,0.273,0.0,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.091,no
3385,Modern Art,Lyrical Abstraction,Chu Teh-Chun,composition,1977,yes,none,0.3,0.0,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.3,0.2,0.0,no
3386,Modern Art,Color Field Painting,Fernand Leduc,"microchromie, gris puissance [6]",1977,yes,none,-0.7,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.1,no
3387,Modern Art,Lyrical Abstraction,Jacques H&#233;rold,composition,1977,yes,none,0.38,0.042,0.021,0.313,0.021,0.042,0.083,0.021,0.021,0.22899999999999998,0.125,0.021,0.188,0.042,0.021,0.042,0.021,0.021,0.43799999999999994,0.063,0.0,no
3388,Modern Art,Neo-Expressionism,Denise Green,tulipidendron #2,1977,yes,none,0.2,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,no
3389,Modern Art,Lyrical Abstraction,Larry Zox,vina,1977,yes,none,1.15,0.027000000000000003,0.040999999999999995,0.13699999999999998,0.0,0.055,0.055,0.068,0.040999999999999995,0.32899999999999996,0.096,0.027000000000000003,0.342,0.013999999999999999,0.013999999999999999,0.040999999999999995,0.0,0.0,0.26,0.11,0.027000000000000003,no
3390,Modern Art,Neo-Expressionism,Romare Bearden,roots,1977,yes,face,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.5,0.1,0.0,no
3391,Modern Art,Magic Realism,Clarence Holbrook Carter,pilgrimage #4,1977,yes,none,0.5,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.5,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.2,0.1,0.0,no
3392,Modern Art,Color Field Painting,Imi Knoebel,24 colors (for blinky),1977,no,none,1.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,no
3393,Modern Art,Neo-Expressionism,Denise Green,untitled vessel # 10,1977,yes,none,0.4,0.1,0.0,0.4,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,no
3394,Modern Art,Lyrical Abstraction,Paul Jenkins,phenomena lasting dawn,1977,yes,none,0.18,0.0,0.0,0.545,0.0,0.0,0.091,0.182,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.545,0.0,0.0,no
3395,Modern Art,Lyrical Abstraction,Sam Gilliam,mars at angles,1978,no,none,0.55,0.06,0.0,0.44,0.012,0.048,0.06,0.036000000000000004,0.012,0.155,0.083,0.048,0.16699999999999998,0.012,0.0,0.012,0.0,0.048,0.46399999999999997,0.071,0.012,no
3396,Modern Art,Magic Realism,Nicolae Maniu,scene d&#39;interieur,1978,yes,face,1.45,0.043,0.043,0.255,0.043,0.064,0.021,0.085,0.128,0.38299999999999995,0.23399999999999999,0.021,0.17,0.021,0.106,0.085,0.021,0.064,0.128,0.149,0.0,no
3397,Modern Art,Color Field Painting,Brice Marden,cogitatio,1978,yes,none,0.08,0.083,0.083,0.083,0.083,0.0,0.083,0.16699999999999998,0.0,0.083,0.083,0.083,0.25,0.0,0.083,0.0,0.0,0.083,0.33299999999999996,0.0,0.0,no
3398,Modern Art,Color Field Painting,Mario Cesariny,a torre de pisa vai cair,1978,yes,none,1.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.3,0.0,no
3399,Modern Art,Color Field Painting,Rupprecht Geiger,"725/78 (farbraum, geist und materie)",1978,yes,none,0.45,0.091,0.0,0.091,0.0,0.0,0.273,0.0,0.0,0.273,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.182,no
3400,Modern Art,Lyrical Abstraction,Alfred Manessier,l&#39;apparition a marie de magdala,1978,yes,none,0.9,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.3,0.0,no
3401,Modern Art,Neo-Expressionism,Cy Twombly,fifty days at iliam. ilians in battle,1978,yes,none,-0.4,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.1,0.1,no
3402,Modern Art,Magic Realism,Greta Freist,an ordinary man walking with his dogs,1978,yes,face,1.68,0.059000000000000004,0.0,0.059000000000000004,0.0,0.015,0.0,0.015,0.07400000000000001,0.426,0.47100000000000003,0.235,0.20600000000000002,0.0,0.0,0.059000000000000004,0.015,0.015,0.044000000000000004,0.191,0.0,no
3403,Modern Art,Neo-Expressionism,Corneille,red bird,1978,yes,face,-0.1,0.0,0.0,0.3,0.0,0.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,no
3404,Modern Art,Lyrical Abstraction,Edward Avedisian,dreaming figure,1978,yes,none,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,no
3405,Modern Art,Magic Realism,Nicolae Maniu,paysage rustique,1978,yes,face,1.86,0.14300000000000002,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.429,0.35700000000000004,0.071,0.071,0.071,0.0,0.14300000000000002,0.0,0.0,0.0,0.071,0.0,no
3406,Modern Art,Neo-Expressionism,Arnulf Rainer,wine crucifix,1978,yes,none,-0.33,0.0,0.083,0.16699999999999998,0.083,0.0,0.25,0.583,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0,0.25,0.083,0.0,0.16699999999999998,0.16699999999999998,0.0,no
3407,Modern Art,Neo-Expressionism,Arnulf Rainer,untitled (death mask),1978,yes,face,-0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.7,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.6,0.0,0.1,0.2,0.0,0.0,no
3408,Modern Art,Color Field Painting,Piero Dorazio,rosso perugino,1979,yes,none,0.82,0.182,0.091,0.545,0.091,0.091,0.0,0.0,0.0,0.273,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.091,no
3409,Modern Art,Lyrical Abstraction,Edward Avedisian,"untitled [red, blue]",1979,yes,none,-0.8,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,no
3410,Modern Art,Lyrical Abstraction,Pierre Tal-Coat,du c&#244;t&#233; de la dr&#244;me,1979,yes,none,-0.75,0.0,0.083,0.25,0.0,0.083,0.41700000000000004,0.0,0.0,0.25,0.083,0.0,0.0,0.083,0.0,0.0,0.083,0.083,0.33299999999999996,0.083,0.0,no
3411,Modern Art,Lyrical Abstraction,Kazuo Shiraga,untitled,1979,yes,none,1.64,0.0,0.0,0.182,0.0,0.091,0.091,0.273,0.0,0.182,0.091,0.091,0.273,0.091,0.0,0.091,0.0,0.182,0.455,0.182,0.0,no
3412,Modern Art,Lyrical Abstraction,Chu Teh-Chun,4 avril,1979,yes,none,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.1,0.1,0.2,0.0,0.0,no
3413,Modern Art,Neo-Expressionism,Martin Disler,untitled,1979,yes,none,-0.8,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.2,0.0,no
3414,Modern Art,Lyrical Abstraction,Norman Bluhm,pygmalion,1979,yes,none,1.2,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,no
3415,Modern Art,Neo-Expressionism,Romare Bearden,louisiana serenade,1979,yes,face,0.36,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.091,0.273,0.091,0.273,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.0,0.0,no
3416,Modern Art,Lyrical Abstraction,Norman Bluhm,easter morning,1979,yes,none,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,no
3417,Modern Art,Neo-Expressionism,Georg Baselitz,female nude on a kitchen chair,1979,yes,body,-0.23,0.154,0.0,0.231,0.0,0.0,0.154,0.154,0.077,0.154,0.0,0.077,0.154,0.154,0.077,0.154,0.154,0.0,0.154,0.077,0.0,no
3418,Modern Art,Lyrical Abstraction,Friedel Dzubas,red heart,1980,yes,none,-0.7,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,no
3419,Modern Art,Neo-Expressionism,Rainer Fetting,mann in dusche,1980,yes,face,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,no
3420,Modern Art,Magic Realism,Eyvind Earle,enchanted coast,1980,yes,none,1.93,0.071,0.071,0.214,0.071,0.14300000000000002,0.071,0.28600000000000003,0.071,0.5,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.14300000000000002,0.071,0.28600000000000003,0.071,0.14300000000000002,0.35700000000000004,0.214,0.0,no
3421,Modern Art,Neo-Expressionism,Julian Schnabel,st. francis in ecstasy,1980,yes,face,-0.15,0.077,0.077,0.077,0.077,0.154,0.154,0.231,0.077,0.077,0.154,0.0,0.0,0.154,0.0,0.308,0.077,0.0,0.154,0.0,0.0,yes
3422,Modern Art,Neo-Expressionism,Derek Boshier,shy cowboy,1980,yes,face,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.1,0.0,no
3423,Modern Art,Magic Realism,Eyvind Earle,blue pine,1980,yes,none,1.82,0.078,0.0,0.13,0.039,0.0,0.013000000000000001,0.10400000000000001,0.091,0.429,0.11699999999999999,0.065,0.273,0.091,0.0,0.299,0.0,0.065,0.11699999999999999,0.16899999999999998,0.0,no
3424,Modern Art,Lyrical Abstraction,Larry Zox,niagara series iv,1980,yes,none,0.34,0.024,0.024,0.207,0.012,0.049,0.085,0.012,0.024,0.207,0.134,0.012,0.11,0.024,0.012,0.024,0.012,0.037000000000000005,0.402,0.061,0.024,no
3425,Modern Art,Color Field Painting,Theodoros Stamos,"infinity field, lefkada series i",1980,yes,none,-0.3,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.1,no
3426,Modern Art,Neo-Expressionism,Martha Diamond,untitled,1980,yes,none,-0.14,0.0,0.214,0.214,0.071,0.071,0.14300000000000002,0.214,0.0,0.14300000000000002,0.071,0.071,0.0,0.0,0.071,0.071,0.0,0.071,0.429,0.071,0.0,no
3427,Modern Art,Neo-Expressionism,Philip Guston,untitled,1980,yes,none,-0.3,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,no
3428,Modern Art,Color Field Painting,Theodoros Stamos,"infinity field, lefkada series",1980,yes,none,-0.47,0.067,0.067,0.33299999999999996,0.0,0.0,0.2,0.067,0.067,0.133,0.0,0.0,0.0,0.067,0.0,0.067,0.0,0.0,0.4,0.067,0.0,no
3429,Modern Art,Color Field Painting,Theodoros Stamos,"infinity field, lefkada series",1980,yes,none,-0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.3,0.3,0.0,no
3430,Modern Art,Lyrical Abstraction,Kazuo Shiraga,koushin-san,1980,yes,none,-0.45,0.0,0.0,0.182,0.0,0.091,0.182,0.273,0.0,0.0,0.091,0.0,0.091,0.273,0.0,0.091,0.0,0.0,0.273,0.0,0.0,no
3431,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,bird on money,1981,yes,face,0.5,0.0,0.0,0.3,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.0,no
3432,Modern Art,Lyrical Abstraction,Pierre Tal-Coat,au matin,1981,yes,none,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,no
3433,Modern Art,Lyrical Abstraction,Francois Arnal,deux noirs sur raies vertes,1981,yes,none,0.0,0.0,0.16699999999999998,0.083,0.16699999999999998,0.16699999999999998,0.083,0.25,0.083,0.083,0.0,0.0,0.0,0.16699999999999998,0.0,0.16699999999999998,0.0,0.16699999999999998,0.083,0.0,0.0,no
3434,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,fishing,1981,yes,face,0.73,0.0,0.0,0.182,0.0,0.0,0.364,0.545,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.182,0.0,0.0,0.273,0.0,0.0,no
3435,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,irony of the negro policeman,1981,yes,face,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.364,0.0,0.091,0.0,0.0,0.182,0.091,0.0,0.455,0.0,0.0,0.364,0.182,0.0,no
3436,Modern Art,Neo-Expressionism,Martin Disler,from endless modern licking of crashing globe by black doggie - time bomb,1981,yes,none,-0.51,0.0,0.19699999999999998,0.136,0.015,0.182,0.242,0.5,0.015,0.015,0.0,0.015,0.0,0.16699999999999998,0.03,0.061,0.0,0.0,0.19699999999999998,0.0,0.0,no
3437,Modern Art,Neo-Expressionism,Rainer Fetting,gr&#252;nes selbstportrait,1981,yes,face,-0.15,0.025,0.266,0.08900000000000001,0.32899999999999996,0.038,0.228,0.253,0.038,0.025,0.076,0.038,0.038,0.19,0.10099999999999999,0.19,0.013000000000000001,0.025,0.127,0.127,0.0,no
3438,Modern Art,Neo-Expressionism,Landon Mackenzie,lost river series no. 4,1981,yes,body,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.4,0.0,0.0,0.1,0.0,0.0,no
3439,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,scull,1981,yes,face,-0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.0,no
3440,Modern Art,Lyrical Abstraction,Olivier Debre,blanche variante taches rouges de royan,1981,yes,none,1.18,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.0,0.091,0.0,0.0,0.091,0.0,0.091,0.273,0.0,0.0,no
3441,Modern Art,Lyrical Abstraction,Bram van Velde,desertique,1981,yes,none,-0.4,0.0,0.0,0.4,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.5,0.0,0.0,no
3442,Modern Art,Lyrical Abstraction,Walter Darby Bannard,april breakout,1981,yes,none,-0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,no
3443,Modern Art,Lyrical Abstraction,Bram van Velde,le bonheur de matisse,1981,yes,none,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,no
3444,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,boy and dog in a johnnypump,1982,yes,face,-0.27,0.0,0.091,0.091,0.0,0.0,0.273,0.364,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,no
3445,Modern Art,Neo-Expressionism,Georg Baselitz,adieu,1982,yes,face,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.0,no
3446,Modern Art,Lyrical Abstraction,Gillian Ayres,tadwalis island,1982,yes,none,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,no
3447,Modern Art,Neo-Expressionism,Peter Alexander,squirt,1982,yes,none,1.17,0.0,0.0,0.083,0.0,0.083,0.0,0.33299999999999996,0.0,0.083,0.0,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.16699999999999998,0.0,no
3448,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,cabeza,1982,yes,face,0.0,0.091,0.091,0.182,0.091,0.091,0.091,0.364,0.0,0.182,0.0,0.091,0.182,0.182,0.0,0.182,0.0,0.091,0.182,0.091,0.0,no
3449,Modern Art,Neo-Expressionism,Enzo Cucchi,musica ebbra,1982,yes,face,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,0.1,0.0,0.2,0.1,0.0,no
3450,Modern Art,Lyrical Abstraction,Olivier Debre,blanche rose,1982,yes,none,1.18,0.182,0.091,0.182,0.0,0.091,0.091,0.0,0.091,0.636,0.455,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.182,0.182,0.0,no
3451,Modern Art,Neo-Expressionism,Martin Disler,untitled,1982,yes,none,-0.54,0.077,0.154,0.231,0.308,0.0,0.385,0.385,0.0,0.0,0.077,0.0,0.0,0.231,0.077,0.077,0.0,0.0,0.154,0.0,0.0,no
3452,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,self-portrait,1982,yes,face,-0.64,0.0,0.268,0.11599999999999999,0.098,0.14300000000000002,0.214,0.42,0.018000000000000002,0.009000000000000001,0.054000000000000006,0.0,0.063,0.14300000000000002,0.054000000000000006,0.134,0.027000000000000003,0.009000000000000001,0.188,0.045,0.0,no
3453,Modern Art,Lyrical Abstraction,Sam Francis,ammonite (sfm 82-063),1982,yes,none,1.02,0.040999999999999995,0.040999999999999995,0.408,0.08199999999999999,0.040999999999999995,0.122,0.02,0.08199999999999999,0.265,0.08199999999999999,0.102,0.265,0.02,0.02,0.040999999999999995,0.02,0.061,0.469,0.122,0.0,no
3454,Modern Art,Lyrical Abstraction,Marcelle Loubchansky,composition abstraite,1982,yes,none,-0.7,0.0,0.2,0.4,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.5,0.1,0.0,no
3455,Modern Art,Lyrical Abstraction,Stanley Boxer,boundsplayedpause,1982,yes,none,0.83,0.083,0.0,0.33299999999999996,0.0,0.0,0.0,0.083,0.0,0.16699999999999998,0.083,0.0,0.0,0.083,0.0,0.083,0.0,0.0,0.667,0.16699999999999998,0.0,no
3456,Modern Art,Neo-Expressionism,Robert Qualters,for john kane,1982,yes,face,0.5,0.0,0.0,0.25,0.16699999999999998,0.0,0.16699999999999998,0.083,0.16699999999999998,0.16699999999999998,0.083,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.0,no
3457,Modern Art,Neo-Expressionism,Georg Baselitz,head and bottle,1982,yes,face,0.4,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.2,0.2,0.3,0.0,0.0,0.3,0.2,0.0,no
3458,Modern Art,Lyrical Abstraction,Rene Duvillier,cronos 31,1982,yes,none,0.4,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,no
3459,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,profit i,1982,yes,face,-0.25,0.067,0.133,0.2,0.2,0.2,0.133,0.4,0.067,0.2,0.2,0.133,0.2,0.133,0.067,0.133,0.133,0.067,0.33299999999999996,0.067,0.0,no
3460,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,boxer,1982,yes,face,-0.8,0.040999999999999995,0.35100000000000003,0.054000000000000006,0.122,0.10800000000000001,0.23,0.45899999999999996,0.027000000000000003,0.027000000000000003,0.040999999999999995,0.013999999999999999,0.081,0.122,0.013999999999999999,0.027000000000000003,0.013999999999999999,0.027000000000000003,0.095,0.040999999999999995,0.0,no
3461,Modern Art,Neo-Expressionism,Betty Goodwin,swimmer #3,1983,yes,body,-0.7,0.1,0.0,0.2,0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,no
3462,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,history of the black people,1983,yes,none,0.31,0.0,0.16,0.16,0.012,0.07400000000000001,0.185,0.17300000000000001,0.025,0.037000000000000005,0.111,0.025,0.062,0.14800000000000002,0.086,0.21,0.14800000000000002,0.0,0.21,0.185,0.0,no
3463,Modern Art,Neo-Expressionism,Martha Diamond,sun,1983,yes,none,0.8,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,no
3464,Modern Art,Lyrical Abstraction,Gillian Ayres,this sweet and merry month,1983,yes,none,0.5,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.1,0.5,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,no
3465,Modern Art,Neo-Expressionism,Rainer Fetting,der wolfsjunge,1983,yes,face,-0.27,0.0,0.0,0.182,0.0,0.091,0.0,0.364,0.0,0.091,0.0,0.0,0.091,0.273,0.182,0.273,0.091,0.0,0.0,0.091,0.0,no
3466,Modern Art,Neo-Expressionism,Martin Kippenberger,onkel bonbon,1983,yes,body,-0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.0,no
3467,Modern Art,Lyrical Abstraction,Ali Omar Ermes,"qaf, al alsmaie tales",1983,yes,none,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.0,no
3468,Modern Art,Neo-Expressionism,Jorg Immendorff,all&#39;s well that ends well,1983,yes,face,0.67,0.0,0.0,0.25,0.083,0.083,0.0,0.41700000000000004,0.0,0.0,0.16699999999999998,0.0,0.16699999999999998,0.083,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,no
3469,Modern Art,Neo-Expressionism,Keith Haring,the marriage of heaven and hell,1984,yes,body,0.7,0.0,0.0,0.5,0.0,0.4,0.1,0.3,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.5,0.1,0.0,yes
3470,Modern Art,Lyrical Abstraction,Ray Parker,spring,1984,yes,none,-0.18,0.091,0.091,0.182,0.091,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.091,no
3471,Modern Art,Neo-Expressionism,Samuel Buri,untitled,1984,yes,none,0.73,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.545,0.091,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,no
3472,Modern Art,Neo-Expressionism,Donald Sultan,"lemons, may 16, 1984",1984,yes,none,1.0,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,no
3473,Modern Art,Neo-Expressionism,Manuel Neri,rosa negra #1,1984,no,face,-0.36,0.0,0.0,0.545,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.182,0.0,no
3474,Modern Art,Neo-Expressionism,Robert Qualters,nickâs shoe repair,1984,yes,face,2.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.545,0.545,0.273,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0,no
3475,Modern Art,Lyrical Abstraction,Sam Francis,untitled,1984,yes,none,0.1,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,no
3476,Modern Art,Neo-Expressionism,Robert Qualters,hazelwood â 2nd avenue,1984,yes,body,0.79,0.027999999999999997,0.055999999999999994,0.16899999999999998,0.07,0.099,0.099,0.39399999999999996,0.042,0.085,0.055999999999999994,0.0,0.027999999999999997,0.239,0.099,0.33799999999999997,0.042,0.042,0.155,0.07,0.0,no
3477,Modern Art,Lyrical Abstraction,Jean Rene Bazaine,fuite d&#39;act&#233;on,1984,yes,none,-0.27,0.091,0.0,0.182,0.0,0.091,0.273,0.091,0.0,0.091,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,no
3478,Modern Art,Neo-Expressionism,Martin Disler,tornado tango,1984,yes,none,0.7,0.0,0.2,0.3,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,no
3479,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,flexible,1984,yes,face,0.2,0.0,0.1,0.3,0.1,0.0,0.3,0.6,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,no
3480,Modern Art,Lyrical Abstraction,Sam Francis,untitled,1984,yes,none,-0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,no
3481,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,aboriginal,1984,yes,face,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.2,0.0,0.3,0.0,0.0,0.1,0.1,0.0,no
