,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral,withChrist
589,Post Renaissance Art,Neoclassicism,John Singleton Copley,portrait of familie copley,1776,yes,face,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.818,0.091,0.818,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,no
590,Post Renaissance Art,Rococo,Jean-Honore Fragonard,a young girl reading,1776,yes,face,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,no
591,Post Renaissance Art,Romanticism,Francisco Goya,the fight at the venta nueva,1777,yes,face,0.4,0.0,0.4,0.1,0.2,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.3,0.0,0.1,0.0,0.0,no
592,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,the celebration of the wedding agreement,1777,yes,face,1.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.75,0.083,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.41700000000000004,0.0,no
593,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,teresa schnee,1777,yes,face,1.23,0.0,0.0,0.077,0.0,0.077,0.077,0.0,0.154,0.231,0.462,0.0,0.308,0.077,0.0,0.0,0.0,0.0,0.0,0.231,0.0,no
594,Post Renaissance Art,Rococo,George Romney,admiral john forbes (1714â1796),1778,yes,face,1.8,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.9,0.0,no
595,Post Renaissance Art,Romanticism,Thomas Jones,"a storm - prospero, miranda and caliban spy",1778,yes,body,1.31,0.077,0.077,0.308,0.0,0.231,0.0,0.462,0.077,0.077,0.231,0.077,0.0,0.154,0.0,0.154,0.0,0.0,0.0,0.231,0.0,no
596,Post Renaissance Art,Rococo,Dmitry Levitzky,portrait of maria dyakova,1778,yes,face,2.0,0.091,0.0,0.091,0.091,0.091,0.091,0.0,0.273,0.364,0.182,0.182,0.182,0.091,0.0,0.0,0.0,0.091,0.091,0.182,0.0,no
597,Post Renaissance Art,Rococo,George Romney,"charlotte bettesworth (c.1755â1841), mrs john sargent",1778,yes,face,1.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
598,Post Renaissance Art,Rococo,Bernardo Bellotto,church of the holy sacrament in the new town,1778,yes,body,2.0,0.091,0.091,0.091,0.091,0.182,0.091,0.091,0.091,0.545,0.273,0.182,0.182,0.091,0.091,0.091,0.091,0.091,0.182,0.364,0.0,yes
599,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,portrait of count orlov-chesmensky,1779,yes,face,1.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,no
600,Post Renaissance Art,Rococo,Joshua Reynolds,lady jane halliday,1779,yes,face,2.27,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.636,0.091,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.636,0.0,no
601,Post Renaissance Art,Neoclassicism,Antonio Canova,daedalus and icarus,1779,no,face,1.4,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.4,0.2,0.5,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.5,0.0,no
602,Post Renaissance Art,Romanticism,David Allan,"james abercromby of tullibody, esq.",1779,yes,face,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,no
603,Post Renaissance Art,Rococo,Fyodor Rokotov,portrait of catherine ii of russia,1780,yes,face,1.27,0.0,0.0,0.0,0.182,0.091,0.182,0.0,0.182,0.182,0.091,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.182,0.818,0.0,no
604,Post Renaissance Art,Rococo,Anne Vallayer-Coster,portrait of marie antoinette,1780,yes,face,1.3,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.5,0.2,0.2,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.0,0.8,0.0,no
605,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,the white hat,1780,yes,face,2.09,0.091,0.0,0.091,0.091,0.091,0.091,0.091,0.091,0.273,0.273,0.182,0.182,0.0,0.0,0.091,0.091,0.0,0.0,0.727,0.0,no
606,Post Renaissance Art,Rococo,Allan Ramsay,"portrait of augusta of saxe gotha, princess of wales",1780,yes,face,1.2,0.1,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,no
607,Post Renaissance Art,Rococo,George Romney,admiral sir charles hardy (c.1716â1780),1780,yes,face,1.92,0.083,0.083,0.25,0.083,0.0,0.083,0.083,0.25,0.16699999999999998,0.083,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,no
608,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,the milkmaid,1780,yes,face,2.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,no
609,Post Renaissance Art,Rococo,John Russell,small girl presenting cherries,1780,yes,face,2.25,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.583,0.16699999999999998,0.583,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0,no
610,Post Renaissance Art,Neoclassicism,John Trumbull,portrait of george washington and william &#39;billy&#39; lee,1780,yes,face,1.73,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.182,0.182,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.091,1.0,0.0,no
611,Post Renaissance Art,Rococo,Fyodor Rokotov,portrait of v.n.surovtseva,1780,yes,face,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,no
612,Post Renaissance Art,Rococo,George Morland,the comforts of industry,1780,yes,face,2.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.5,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,no
613,Post Renaissance Art,Rococo,George Morland,the miseries of idleness,1780,yes,face,1.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.3,0.4,0.1,0.2,0.1,0.6,0.1,0.0,0.1,0.2,0.0,no
614,Post Renaissance Art,Romanticism,Thomas Jones,"in the road to santa maria deâmonti, near naples. morning",1781,yes,none,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,no
615,Post Renaissance Art,Romanticism,Henry Fuseli,the nightmare,1781,yes,face,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.3,0.0,0.1,0.1,0.0,no
616,Post Renaissance Art,Romanticism,John Hoppner,mary robinson as perdita,1782,yes,face,2.22,0.06,0.015,0.075,0.10400000000000001,0.015,0.015,0.015,0.045,0.313,0.149,0.149,0.254,0.0,0.0,0.0,0.0,0.015,0.03,0.612,0.0,yes
617,Post Renaissance Art,Romanticism,Thomas Jones,wall in naples,1782,yes,none,-0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,no
618,Post Renaissance Art,Neoclassicism,Dmitry Levitzky,portrait of catherine ii,1782,yes,face,1.3,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,no
619,Post Renaissance Art,Rococo,Charles Willson Peale,"washington after the battle of princeton, new jersey",1782,yes,face,1.91,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0,no
620,Post Renaissance Art,Romanticism,Thomas Jones,naples. buildings on a cliff top,1782,yes,none,1.28,0.02,0.02,0.12,0.02,0.02,0.02,0.02,0.0,0.58,0.22,0.04,0.28,0.0,0.04,0.02,0.02,0.04,0.06,0.28,0.0,no
621,Post Renaissance Art,Romanticism,John Singleton Copley,watson and the shark,1782,yes,face,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.2,0.0,no
622,Post Renaissance Art,Romanticism,Thomas Jones,buildings in naples,1782,yes,none,0.7,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,no
623,Post Renaissance Art,Romanticism,Joseph Wright,self-portrait at the age of about fifty,1782,yes,face,1.5,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.5,0.0,no
624,Post Renaissance Art,Romanticism,Thomas Jones,the bay of naples and the mole lighthouse,1782,yes,none,1.55,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.364,0.182,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.0,no
625,Post Renaissance Art,Rococo,Gilbert Stuart,the skater (portrait of william grant),1782,yes,face,2.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
626,Post Renaissance Art,Romanticism,Thomas Jones,"a hilltop, naples",1782,yes,none,1.5,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.16699999999999998,0.41700000000000004,0.5,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.083,no
627,Post Renaissance Art,Rococo,Charles Willson Peale,george washington,1782,yes,face,0.85,0.154,0.0,0.231,0.154,0.077,0.077,0.0,0.154,0.154,0.077,0.0,0.154,0.077,0.0,0.0,0.0,0.0,0.0,0.615,0.0,no
628,Post Renaissance Art,Romanticism,Thomas Jones,"rooftops, naples",1782,yes,none,1.09,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.545,0.364,0.091,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0,no
629,Post Renaissance Art,Neoclassicism,Dmitry Levitzky,"portrait of alexander lanskoy, aide-de-camp to the empress",1782,yes,face,1.64,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0,no
630,Post Renaissance Art,Romanticism,Henry Raeburn,rear-admiral charles inglis,1783,yes,face,1.55,0.026000000000000002,0.026000000000000002,0.091,0.14300000000000002,0.052000000000000005,0.039,0.0,0.11699999999999999,0.052000000000000005,0.11699999999999999,0.0,0.182,0.0,0.013000000000000001,0.013000000000000001,0.0,0.0,0.052000000000000005,0.779,0.0,no
631,Post Renaissance Art,Romanticism,Francisco Goya,portrait of maria teresa de vallabriga on horseback,1783,yes,face,1.5,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,no
632,Post Renaissance Art,Rococo,Louise Elisabeth Vigee Le Brun,queen marie antoinette of france,1783,yes,face,1.85,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.308,0.231,0.077,0.077,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,no
633,Post Renaissance Art,Romanticism,Henry Fuseli,"&#39;macbeth&#39;, act i, scene 3, the weird sisters",1783,yes,face,-0.3,0.0,0.2,0.1,0.1,0.2,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,no
634,Post Renaissance Art,Rococo,George Romney,admiral sir francis geary (1709â1796),1783,yes,face,1.73,0.06,0.0,0.075,0.179,0.0,0.015,0.015,0.16399999999999998,0.10400000000000001,0.075,0.03,0.179,0.0,0.0,0.0,0.0,0.0,0.03,0.866,0.0,no
635,Post Renaissance Art,Rococo,Joseph Ducreux,"self-portrait, yawning",1783,yes,face,1.0,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,no
636,Post Renaissance Art,Romanticism,Thomas Jones,mount vesuvius from torre dellâannunziata near naples,1783,yes,none,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.273,0.0,no
637,Post Renaissance Art,Romanticism,John Singleton Copley,the siege and relief of gibraltar,1783,yes,face,1.26,0.0,0.405,0.131,0.155,0.226,0.131,0.47600000000000003,0.036000000000000004,0.024,0.036000000000000004,0.012,0.095,0.107,0.083,0.16699999999999998,0.11900000000000001,0.0,0.095,0.345,0.0,no
638,Post Renaissance Art,Romanticism,David Allan,portrait of two boys,1783,yes,face,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
639,Post Renaissance Art,Romanticism,Henry Fuseli,the death of oedipus,1784,yes,face,0.36,0.0,0.1,0.2,0.1,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.1,0.0,0.1,0.3,0.0,no
640,Post Renaissance Art,Romanticism,Henry Raeburn,the skating minister (the reverend robert walker skating on duddingston loch),1784,yes,face,1.6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.8,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,no
641,Post Renaissance Art,Neoclassicism,Jacques-Louis David,the oath of horatii,1784,yes,face,1.0,0.0,0.091,0.091,0.182,0.364,0.0,0.273,0.091,0.182,0.091,0.0,0.182,0.0,0.091,0.182,0.0,0.0,0.182,0.455,0.0,no
642,Post Renaissance Art,Rococo,William Williams,thunderstorm with the death of amelia,1784,yes,face,0.46,0.0,0.077,0.077,0.0,0.0,0.0,0.9229999999999999,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.385,0.0,0.0,0.0,0.077,0.0,no
643,Post Renaissance Art,Rococo,Dmitry Levitzky,portrait of countess n. f. vorontsova,1785,yes,face,1.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,no
644,Post Renaissance Art,Rococo,Francisco Bayeu y Subias,"el paseo de las delicias, en madrid",1785,yes,face,1.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,no
645,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,alexandr matveevich dmitriev-mamonov,1785,yes,face,1.0,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.7,0.0,no
646,Post Renaissance Art,Rococo,Jean-Honore Fragonard,the fountain of love,1785,yes,face,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.7,0.1,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0,no
647,Post Renaissance Art,Rococo,Thomas Gainsborough,"mrs. sarah siddons, the actress",1785,yes,face,1.4,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.6,0.0,no
648,Post Renaissance Art,Rococo,George Romney,a lady in a brown dress. &#39;the parson&#39;s daughter&#39;,1785,yes,face,1.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,no
649,Post Renaissance Art,Rococo,Luis Paret y Alcazar,maria de las nieves micaela fourdinier,1785,yes,face,1.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,no
650,Post Renaissance Art,Romanticism,Francisco Goya,"summer, or the harvest",1786,yes,face,1.55,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.182,0.273,0.364,0.0,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.0,no
651,Post Renaissance Art,Rococo,Francisco Bayeu y Subias,"retrato de sebastiana merclein, su mujer",1786,yes,face,0.9,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.0,0.1,0.3,0.0,no
652,Post Renaissance Art,Rococo,Hubert Robert,"imaginary view of rome with equestrian statue of marcus aurelius, the column of trajan and a temple",1786,yes,face,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.75,0.33299999999999996,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,no
653,Post Renaissance Art,Rococo,Luis Paret y Alcazar,"the quay, olaveaga, bilbao",1786,yes,face,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,no
654,Post Renaissance Art,Neoclassicism,John Trumbull,"the death of general warren at the battle of bunker&#39;s hill, june 17, 1775",1786,yes,face,0.82,0.182,0.364,0.182,0.182,0.182,0.182,0.727,0.091,0.091,0.091,0.0,0.091,0.182,0.091,0.545,0.182,0.091,0.182,0.273,0.0,no
655,Post Renaissance Art,Rococo,Charles Willson Peale,thomas and henry sergeant,1787,yes,face,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.4,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,no
656,Post Renaissance Art,Neoclassicism,William Hamilton,"&#39;a winter&#39;s tale&#39;, act iv, scene 3, the shepherd&#39;s cot",1787,yes,face,2.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,no
657,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,portrait of empress catherine ii with traveling dress,1787,yes,face,1.6,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.4,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.8,0.0,no
658,Post Renaissance Art,Rococo,Charles Willson Peale,benjamin and eleanor ridgley laming,1788,yes,face,1.47,0.1,0.017,0.083,0.067,0.017,0.017,0.017,0.1,0.55,0.083,0.767,0.15,0.0,0.0,0.0,0.0,0.033,0.067,0.36700000000000005,0.0,no
659,Post Renaissance Art,Neoclassicism,James Barry,king lear weeping over the dead body of cordelia,1788,yes,face,1.08,0.0,0.083,0.0,0.0,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.917,0.083,0.0,0.0,0.0,0.0,no
660,Post Renaissance Art,Neoclassicism,Francisco Bayeu y Subias,la feliz uni&#243;n de espa&#241;a y parma impulsa las ciencias y las artes,1788,yes,face,0.91,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.091,0.636,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,no
661,Post Renaissance Art,Rococo,Jean-Honore Fragonard,the stolen kiss,1788,yes,face,2.08,0.083,0.0,0.16699999999999998,0.0,0.083,0.0,0.0,0.16699999999999998,0.33299999999999996,0.083,0.41700000000000004,0.25,0.0,0.0,0.0,0.083,0.0,0.16699999999999998,0.083,0.0,no
662,Post Renaissance Art,Rococo,Charles Willson Peale,william smith and his grandson,1788,yes,face,2.27,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.545,0.091,0.545,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,no
663,Post Renaissance Art,Neoclassicism,William Hamilton,"john philip kemble (1757â1823), as richard in &#39;richard iii&#39; by william shakespeare",1788,yes,face,1.91,0.0,0.0,0.091,0.0,0.0,0.091,0.636,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.182,0.273,0.0,no
664,Post Renaissance Art,Neoclassicism,John Trumbull,the sortie made by the garrison of gibraltar,1789,yes,face,0.64,0.091,0.273,0.0,0.091,0.0,0.273,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.182,0.182,0.0,0.0,0.273,0.0,no
665,Post Renaissance Art,Neoclassicism,Jacques-Louis David,lictors bearing to brutus the bodies of his sons,1789,yes,face,0.18,0.0,0.0,0.0,0.0,0.0,0.091,0.545,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.727,0.091,0.0,0.0,0.273,0.0,no
666,Post Renaissance Art,Neoclassicism,Louise Elisabeth Vigee Le Brun,portrait of prince henry lubomirski as the genius of fame,1789,yes,face,1.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,no
667,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,"vsoldiers in a mountain gorge, with a storm",1789,yes,face,1.42,0.0,0.0,0.083,0.0,0.083,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.083,0.083,0.083,0.083,0.0,0.0,0.083,0.083,0.16699999999999998,0.33299999999999996,0.0,no
668,Post Renaissance Art,Neoclassicism,William Hamilton,a scene from &#39;as you like it&#39; by william shakespeare,1790,yes,face,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,no
669,Post Renaissance Art,Romanticism,Henry Fuseli,titania and bottom,1790,yes,face,0.42,0.0,0.0,0.16699999999999998,0.083,0.0,0.0,0.33299999999999996,0.083,0.25,0.16699999999999998,0.083,0.25,0.083,0.0,0.0,0.083,0.0,0.33299999999999996,0.33299999999999996,0.0,no
670,Post Renaissance Art,Romanticism,Anne-Louis Girodet,the sleep of endymion,1791,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,no
671,Post Renaissance Art,Neoclassicism,Jacques-Louis David,"the tennis court oath, 20th june 1789",1791,yes,face,1.27,0.091,0.182,0.091,0.091,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.364,0.0,no
672,Post Renaissance Art,Neoclassicism,Louise Elisabeth Vigee Le Brun,portrait of anna pitt as hebe,1792,yes,face,1.8,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
673,Post Renaissance Art,Neoclassicism,William Hamilton,celadon and amelia,1793,yes,face,1.5,0.1,0.1,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,no
674,Post Renaissance Art,"Neoclassicism,Romanticism",Domingos Sequeira,o milagre de ourique,1793,yes,face,1.4,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.1,0.2,0.4,0.1,0.2,0.2,0.2,0.1,0.1,0.8,0.0,no
675,Post Renaissance Art,Neoclassicism,Jacques-Louis David,the death of marat,1793,yes,face,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.9,0.3,0.0,0.0,0.0,0.0,no
676,Post Renaissance Art,Romanticism,Henry Fuseli,"the shepherd&#39;s dream, from &#39;paradise lost&#39;",1793,yes,face,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.1,0.1,0.0,no
677,Post Renaissance Art,Neoclassicism,Jacques-Louis David,the death of bara,1794,yes,face,1.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.1,0.2,0.0,no
678,Post Renaissance Art,Romanticism,Henry Fuseli,the apothesis of penelope boothby,1794,yes,face,1.5,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.2,0.2,0.2,0.4,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.0,no
679,Post Renaissance Art,Neoclassicism,Antoine-Jean Gros,bonaparte at the pont d&#39;arcole,1796,yes,face,2.0,0.091,0.0,0.091,0.273,0.091,0.091,0.091,0.0,0.0,0.091,0.091,0.182,0.091,0.091,0.0,0.0,0.091,0.091,0.909,0.0,no
680,Post Renaissance Art,Romanticism,Pierre-Paul Prud&#39;hon,portrait of georges anthony,1796,yes,face,2.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,no
681,Post Renaissance Art,Neoclassicism,Giacomo Quarenghi,view of the new jerusalem monastery near moscow,1797,yes,face,1.7,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.2,0.4,0.5,0.1,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.0,no
682,Post Renaissance Art,Romanticism,John Hoppner,"jane elizabeth, countess of oxford",1797,yes,face,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.5,0.0,no
683,Post Renaissance Art,Romanticism,Thomas Girtin,lancaster,1797,yes,body,1.69,0.0,0.0,0.185,0.0,0.015,0.0,0.015,0.046,0.677,0.215,0.062,0.231,0.0,0.015,0.031,0.0,0.0,0.077,0.185,0.0,no
684,Post Renaissance Art,Romanticism,Thomas Girtin,tynemouth priory from the sea,1797,yes,none,0.67,0.0,0.0,0.083,0.0,0.0,0.083,0.667,0.083,0.083,0.083,0.0,0.083,0.083,0.0,0.41700000000000004,0.0,0.0,0.083,0.16699999999999998,0.0,no
685,Post Renaissance Art,Neoclassicism,Giacomo Quarenghi,cathedral square of the moscow kremlin,1797,yes,face,1.59,0.08199999999999999,0.0,0.11,0.027000000000000003,0.040999999999999995,0.027000000000000003,0.040999999999999995,0.08199999999999999,0.28800000000000003,0.205,0.055,0.151,0.040999999999999995,0.027000000000000003,0.055,0.013999999999999999,0.013999999999999999,0.055,0.384,0.0,no
686,Post Renaissance Art,Neoclassicism,Vieira Portuense,leda e o cisne,1798,yes,face,1.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.7,0.1,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.3,0.0,no
