Artist,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Jean-Paul Riopelle,0.48,0.01225,0.13675,0.36824999999999997,0.03125,0.00625,0.14375,0.11699999999999999,0.03125,0.0465,0.059250000000000004,0.00625,0.1285,0.028,0.009250000000000001,0.03125,0.0,0.003,0.44575,0.08825000000000001,0.03125
Jeremy Henderson,1.6333333333333335,0.03333333333333333,0.0,0.15566666666666668,0.0,0.0,0.0,0.09433333333333334,0.0,0.5943333333333334,0.11666666666666665,0.161,0.22766666666666666,0.061,0.02766666666666667,0.17766666666666664,0.02766666666666667,0.0,0.12766666666666668,0.061,0.0
Jerzy Nowosielski,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.1,0.0
Jim Dine,0.43,0.0,0.03333333333333333,0.357,0.03333333333333333,0.0,0.11433333333333334,0.056999999999999995,0.09033333333333333,0.162,0.03333333333333333,0.21433333333333335,0.17133333333333334,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.19033333333333333,0.0,0.0
Jimmy Ernst,0.185,0.006500000000000001,0.078,0.11699999999999999,0.058499999999999996,0.052000000000000005,0.156,0.1495,0.0325,0.065,0.0325,0.013000000000000001,0.0,0.10400000000000001,0.013000000000000001,0.10400000000000001,0.013000000000000001,0.104,0.312,0.026000000000000002,0.0455
Jiro Yoshihara,0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.2,0.2,0.1,0.2,0.1,0.0,0.4,0.2,0.0
Jo Baer,0.8,0.05,0.0,0.45,0.05,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.35,0.05,0.0
Joan Brown,0.8533333333333334,0.06666666666666667,0.015166666666666667,0.20233333333333334,0.03183333333333333,0.0305,0.062333333333333345,0.06066666666666667,0.04850000000000001,0.375,0.12783333333333333,0.20000000000000004,0.14166666666666666,0.11216666666666668,0.016666666666666666,0.15933333333333333,0.03183333333333333,0.0,0.17200000000000001,0.10249999999999998,0.0
Joan Hernandez Pijuan,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.2,0.0,0.0
Joan Miro,0.8449999999999999,0.016666666666666666,0.025666666666666667,0.29533333333333334,0.06183333333333333,0.052333333333333336,0.137,0.0405,0.07400000000000001,0.21166666666666667,0.11816666666666666,0.11183333333333334,0.0755,0.0575,0.026999999999999996,0.039,0.011833333333333333,0.025666666666666667,0.5285000000000001,0.12149999999999998,0.0
Joan Mitchell,0.21666666666666665,0.0,0.05533333333333334,0.2803333333333333,0.0,0.057999999999999996,0.11366666666666665,0.057999999999999996,0.0,0.11866666666666668,0.02766666666666667,0.0,0.0,0.05533333333333334,0.030333333333333334,0.11366666666666668,0.030333333333333334,0.0,0.5126666666666667,0.05533333333333334,0.02766666666666667
Joan Ponc,0.0,0.05,0.15000000000000002,0.15000000000000002,0.0,0.0,0.1,0.30000000000000004,0.05,0.05,0.05,0.0,0.05,0.1,0.1,0.2,0.0,0.0,0.45,0.1,0.0
Jock Macdonald,0.645,0.01,0.044500000000000005,0.29,0.002,0.01,0.06816666666666667,0.11566666666666665,0.033999999999999996,0.1615,0.05466666666666666,0.004,0.17783333333333332,0.019833333333333335,0.0,0.014833333333333332,0.0,0.004,0.4708333333333334,0.06333333333333334,0.0
Joe Goode,-0.52,0.0,0.0385,0.2885,0.0385,0.106,0.173,0.0675,0.0,0.096,0.0675,0.019,0.048,0.077,0.019,0.048,0.057499999999999996,0.048,0.34650000000000003,0.057499999999999996,0.0385
Johannes Itten,0.8233333333333333,0.023666666666666666,0.023666666666666666,0.462,0.056999999999999995,0.056999999999999995,0.07133333333333333,0.023666666666666666,0.023666666666666666,0.24766666666666667,0.10466666666666667,0.023666666666666666,0.22366666666666668,0.023666666666666666,0.04766666666666667,0.09533333333333334,0.023666666666666666,0.023666666666666666,0.37633333333333335,0.157,0.0
Johannes Sveinsson Kjarval,0.42,0.0,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.0
John Altoon,-0.27,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.0
John Chamberlain,-1.0,0.0,0.05,0.35,0.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.05,0.35,0.05,0.0
John Ferren,0.2557142857142857,0.03928571428571428,0.005928571428571429,0.26757142857142857,0.011857142857142858,0.040357142857142855,0.09357142857142856,0.07542857142857143,0.03742857142857143,0.1357857142857143,0.0375,0.020214285714285716,0.07257142857142855,0.04685714285714287,0.020142857142857146,0.04157142857142858,0.0065,0.005928571428571429,0.44949999999999996,0.07185714285714286,0.03450000000000001
John Henry Twachtman,1.0,0.0,0.0,0.083,0.0,0.0,0.0,0.16699999999999998,0.0,0.33299999999999996,0.33299999999999996,0.0,0.0,0.083,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0
John Hoyland,-0.13,0.0,0.0,0.17166666666666666,0.02766666666666667,0.0,0.19966666666666666,0.02766666666666667,0.0,0.08833333333333333,0.057999999999999996,0.030333333333333334,0.030333333333333334,0.0,0.0,0.0,0.0,0.0,0.5730000000000001,0.06066666666666667,0.08333333333333333
John Lavery,2.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,1.0,0.5,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
John Marin,0.44249999999999995,0.023,0.023,0.26225,0.028249999999999997,0.035500000000000004,0.14625,0.06875,0.028249999999999997,0.14225000000000002,0.08125,0.023,0.1285,0.06875,0.023,0.1095,0.0335,0.06999999999999999,0.32925,0.113,0.0
John Singer Sargent,1.5,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.1,0.5,0.30000000000000004,0.05,0.2,0.1,0.0,0.15,0.0,0.0,0.1,0.1,0.0
Jorg Immendorff,0.5614285714285715,0.007428571428571429,0.06857142857142859,0.2804285714285714,0.08885714285714286,0.07371428571428572,0.13914285714285715,0.344,0.012857142857142857,0.045571428571428575,0.04371428571428572,0.024,0.06342857142857143,0.1402857142857143,0.06857142857142857,0.1222857142857143,0.06014285714285715,0.005571428571428572,0.32657142857142857,0.06842857142857142,0.016
Jorge Martins,0.7749999999999999,0.077,0.0385,0.304,0.0885,0.0385,0.127,0.0385,0.0385,0.2925,0.0385,0.1155,0.0385,0.127,0.077,0.0385,0.1155,0.077,0.4425,0.077,0.0
Jose Gutierrez Solana,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.1,0.1,0.0
Jose de Almada-Negreiros,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.667,0.0,0.111
Josef Albers,0.55,0.0,0.0,0.273,0.0,0.091,0.0,0.0,0.0,0.091,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.0
Josef Sima,0.10799999999999996,0.0,0.0182,0.1816,0.0134,0.0546,0.11600000000000002,0.1638,0.0166,0.2714,0.0864,0.0,0.1016,0.0182,0.0182,0.0996,0.0364,0.0134,0.19460000000000002,0.0382,0.0
Joseph Marioni,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1
Jozsef Rippl-Ronai,1.29,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.49033333333333334,0.338,0.138,0.27133333333333337,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.19033333333333333,0.0
Juan Gris,0.98,0.018000000000000002,0.0,0.16399999999999998,0.0,0.018000000000000002,0.055,0.018000000000000002,0.091,0.473,0.182,0.055,0.109,0.055,0.0,0.055,0.0,0.018000000000000002,0.255,0.127,0.0
Jules Dupre,1.7080000000000002,0.0382,0.0182,0.21459999999999999,0.0382,0.0364,0.0182,0.3146,0.0982,0.2782,0.1364,0.0382,0.06000000000000001,0.1564,0.0782,0.3382,0.0,0.0,0.1364,0.16,0.0
Jules Pascin,1.528,0.009600000000000001,0.0,0.0868,0.0048000000000000004,0.0406,0.019,0.0344,0.0534,0.4128,0.2454,0.1406,0.0462,0.043,0.0708,0.2052,0.0206,0.029599999999999998,0.044,0.1738,0.0154
Jules Perahim,0.2,0.0,0.1365,0.14550000000000002,0.0455,0.0455,0.2455,0.3775,0.0,0.05,0.05,0.0,0.0455,0.0455,0.091,0.191,0.0455,0.0,0.0955,0.05,0.0
Julian Ashton,1.8066666666666666,0.0,0.0,0.15566666666666665,0.0,0.03333333333333333,0.0,0.03333333333333333,0.02766666666666667,0.5333333333333333,0.20566666666666666,0.09433333333333334,0.11099999999999999,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.161,0.06666666666666667,0.0
Julian Schnabel,-0.8125,0.01925,0.04425,0.24425,0.04425,0.0885,0.1635,0.18275,0.01925,0.01925,0.0885,0.025,0.025,0.0635,0.025,0.177,0.11925,0.025,0.3135,0.0,0.0
Julio Galan,1.08,0.083,0.25,0.16699999999999998,0.0,0.083,0.083,0.083,0.0,0.41700000000000004,0.083,0.0,0.16699999999999998,0.083,0.083,0.083,0.0,0.083,0.16699999999999998,0.16699999999999998,0.0
Julio Pomar,0.35333333333333333,0.0,0.118,0.34366666666666673,0.059,0.0,0.118,0.13333333333333333,0.0,0.10000000000000002,0.118,0.0,0.10000000000000002,0.03333333333333333,0.03333333333333333,0.051333333333333335,0.0,0.025666666666666667,0.4026666666666667,0.159,0.0
Julius Bissier,0.135,0.05,0.1,0.28200000000000003,0.0955,0.0955,0.05,0.05,0.0455,0.14550000000000002,0.0955,0.0,0.0955,0.0955,0.05,0.091,0.0,0.0455,0.5680000000000001,0.0955,0.05
Julius Evola,-0.32499999999999996,0.04175,0.01675,0.31675,0.01675,0.08325,0.15824999999999997,0.05825,0.01675,0.05825,0.06675,0.05825,0.09175,0.05825,0.01675,0.06675,0.01675,0.01675,0.51675,0.04175,0.04175
Julius LeBlanc Stewart,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
Jury Annenkov,1.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.7,0.3,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0
Kansuke Yamamoto,-0.033333333333333305,0.0,0.037,0.237,0.0,0.07033333333333334,0.17766666666666664,0.32966666666666666,0.0,0.06666666666666667,0.037,0.03333333333333333,0.03333333333333333,0.137,0.0,0.2333333333333333,0.03333333333333333,0.03333333333333333,0.17766666666666664,0.07033333333333334,0.0
Karel Appel,-0.19999999999999998,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.3,0.06666666666666667,0.20000000000000004,0.10000000000000002,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0
Karl Benjamin,-0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1
Karl Edvard Diriks,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.273,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0
Karl Otto Gotz,0.36,0.0,0.12000000000000002,0.25999999999999995,0.02,0.1,0.13999999999999999,0.27999999999999997,0.0,0.0,0.0,0.0,0.02,0.13999999999999999,0.04,0.1,0.02,0.02,0.44000000000000006,0.04,0.02
Karl Schmidt-Rottluff,0.5,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.083,0.083,0.0,0.0,0.5,0.16699999999999998,0.0,0.33299999999999996,0.0,0.0
Karoly Ferenczy,1.4666666666666668,0.07033333333333334,0.0,0.2776666666666667,0.10366666666666667,0.0,0.0,0.06666666666666667,0.10733333333333334,0.48900000000000005,0.45199999999999996,0.17400000000000002,0.24066666666666667,0.037,0.037,0.17033333333333334,0.03333333333333333,0.0,0.0,0.17033333333333334,0.0
Kathe Kollwitz,0.7,0.0,0.1,0.2,0.0,0.1,0.3,0.4,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.3,0.1,0.0,0.2,0.2,0.0
Kay Sage,0.7433333333333333,0.010333333333333333,0.005,0.21033333333333334,0.0,0.043666666666666666,0.04866666666666667,0.24366666666666667,0.005,0.054,0.12066666666666666,0.005,0.059,0.07933333333333334,0.015333333333333332,0.2383333333333333,0.010333333333333333,0.010333333333333333,0.4103333333333334,0.043666666666666666,0.0
Kazimierz Mikulski,0.95,0.113,0.025,0.275,0.138,0.037000000000000005,0.05,0.075,0.075,0.375,0.188,0.287,0.163,0.037000000000000005,0.05,0.15,0.037000000000000005,0.075,0.25,0.113,0.0
Kazuo Nakamura,0.20444444444444446,0.03933333333333333,0.02788888888888889,0.34388888888888897,0.02888888888888889,0.06888888888888889,0.14722222222222225,0.06277777777777778,0.011111111111111112,0.09533333333333333,0.06633333333333333,0.0,0.09288888888888888,0.05111111111111112,0.0,0.10577777777777776,0.011111111111111112,0.07844444444444444,0.28188888888888886,0.04744444444444444,0.03333333333333334
Kazuo Shiraga,0.602857142857143,0.02528571428571429,0.06407142857142857,0.2765714285714286,0.024428571428571428,0.04335714285714286,0.1522857142857143,0.14835714285714288,0.025285714285714283,0.15364285714285714,0.05249999999999999,0.059,0.15185714285714286,0.06828571428571428,0.023285714285714288,0.04221428571428571,0.005071428571428571,0.032357142857142855,0.3843571428571428,0.09657142857142856,0.02078571428571429
Kees van Dongen,1.325,0.0,0.0,0.14550000000000002,0.0,0.0,0.05,0.1955,0.0,0.241,0.1865,0.0,0.1955,0.05,0.05,0.1,0.0,0.0,0.1865,0.33199999999999996,0.0
Keith Haring,0.75,0.05,0.0,0.35,0.0,0.25,0.05,0.25,0.0,0.1,0.0,0.1,0.15000000000000002,0.15000000000000002,0.1,0.1,0.0,0.05,0.35,0.15000000000000002,0.0
Kenneth Price,0.45,0.091,0.0,0.182,0.091,0.091,0.182,0.091,0.091,0.091,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.091,0.364,0.182,0.091
Kenzo Okada,0.10600000000000001,0.0,0.0182,0.2994,0.0348,0.0782,0.1882,0.0782,0.0,0.13,0.0764,0.0182,0.0898,0.07300000000000001,0.0182,0.04,0.02,0.0166,0.49440000000000006,0.056600000000000004,0.04
Konrad Klapheck,0.595,0.02275,0.06125,0.20450000000000002,0.017,0.067,0.12275,0.1535,0.01125,0.12275,0.053500000000000006,0.03075,0.10900000000000001,0.04775,0.053500000000000006,0.03975,0.017,0.00575,0.38875000000000004,0.059000000000000004,0.0
Konstantin Yuon,2.45,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.727,0.273,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0
Konstantinos Parthenis,1.42,0.0,0.0,0.083,0.0,0.0,0.083,0.083,0.0,0.583,0.25,0.0,0.25,0.083,0.0,0.0,0.0,0.25,0.0,0.083,0.0
Konstantinos Volanakis,1.36,0.182,0.0,0.364,0.0,0.0,0.0,0.0,0.091,0.636,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0
Lajos Gulacsy ,1.23,0.0,0.0455,0.2275,0.0455,0.0455,0.091,0.1365,0.0455,0.318,0.0455,0.0,0.182,0.0455,0.0,0.22749999999999998,0.0,0.0,0.182,0.0455,0.0
Lajos Kassak,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
Lajos Tihanyi,1.0999999999999999,0.04850000000000001,0.015166666666666667,0.27133333333333337,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.030333333333333334,0.016666666666666666,0.294,0.288,0.09699999999999999,0.16216666666666665,0.04700000000000001,0.03183333333333333,0.06366666666666666,0.016666666666666666,0.0,0.25316666666666665,0.09849999999999999,0.015166666666666667
Landon Mackenzie,0.7000000000000001,0.0,0.0,0.25,0.0,0.0,0.05,0.15000000000000002,0.05,0.3,0.2,0.05,0.15000000000000002,0.05,0.05,0.2,0.0,0.0,0.15000000000000002,0.0,0.0
Larry Zox,0.44799999999999995,0.0502,0.013000000000000001,0.3398,0.0224,0.020800000000000003,0.0844,0.0342,0.013000000000000001,0.14719999999999997,0.1024,0.007800000000000001,0.18860000000000002,0.0076,0.0052,0.013000000000000001,0.0024000000000000002,0.007400000000000001,0.36340000000000006,0.0742,0.030199999999999998
Lasar Segall,0.36,0.0,0.071,0.071,0.0,0.071,0.214,0.214,0.0,0.14300000000000002,0.071,0.0,0.071,0.14300000000000002,0.0,0.071,0.0,0.14300000000000002,0.35700000000000004,0.071,0.0
Laszlo Mednyanszky,0.865,0.025,0.09775,0.04425,0.04775,0.0,0.07275000000000001,0.4305,0.04775,0.127,0.11124999999999999,0.0,0.05775,0.24975,0.09325,0.3715,0.09775,0.025,0.13624999999999998,0.041999999999999996,0.0
Lawren Harris,0.5333333333333333,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.19999999999999998,0.13333333333333333,0.03333333333333333,0.10000000000000002,0.03333333333333333,0.0,0.0,0.0,0.0,0.39999999999999997,0.06666666666666667,0.0
Le Corbusier,-0.36,0.025,0.037000000000000005,0.25,0.037000000000000005,0.05,0.188,0.212,0.013000000000000001,0.037000000000000005,0.013000000000000001,0.0,0.037000000000000005,0.1,0.037000000000000005,0.075,0.05,0.013000000000000001,0.5,0.063,0.0
Lee Krasner,-0.09999999999999999,0.03333333333333333,0.06666666666666667,0.3666666666666667,0.0,0.06666666666666667,0.10000000000000002,0.3333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.3,0.06666666666666667,0.03333333333333333
Leiko Ikemura,0.7333333333333334,0.03333333333333333,0.0,0.3,0.0,0.06666666666666667,0.13333333333333333,0.09999999999999999,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.2333333333333333,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.09999999999999999,0.0,0.03333333333333333,0.2333333333333333,0.10000000000000002,0.03333333333333333
Lennart Rodhe,0.42,0.0,0.0,0.41700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.583,0.0,0.0
Leo Leuppi,-0.35000000000000003,0.0,0.0,0.17766666666666664,0.0,0.03333333333333333,0.18899999999999997,0.08333333333333333,0.0,0.06666666666666667,0.10000000000000002,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.43900000000000006,0.061,0.061
Leon Arthur Tutundjian,0.5700000000000001,0.038,0.032,0.29733333333333334,0.09400000000000001,0.07133333333333335,0.07,0.15933333333333335,0.085,0.09400000000000001,0.04700000000000001,0.018333333333333333,0.109,0.06066666666666667,0.03333333333333333,0.05466666666666666,0.032,0.009000000000000001,0.4096666666666667,0.15166666666666667,0.06666666666666667
Leon Berkowitz,0.45000000000000007,0.025,0.025,0.275,0.025,0.025,0.15000000000000002,0.05,0.025,0.15,0.07500000000000001,0.05,0.2,0.0,0.0,0.05,0.0,0.025,0.4,0.07500000000000001,0.0
Leon Kroll,1.55,0.05,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.05,0.4,0.6499999999999999,0.15,0.35,0.0,0.0,0.1,0.0,0.0,0.05,0.15,0.0
Leon Spilliaert,0.5780000000000001,0.09240000000000001,0.04,0.0706,0.0742,0.0668,0.065,0.20400000000000001,0.0382,0.1706,0.085,0.02,0.034199999999999994,0.23000000000000004,0.0324,0.42619999999999997,0.0182,0.014199999999999999,0.125,0.1742,0.0
Leon Underwood,0.4466666666666666,0.021833333333333333,0.008833333333333334,0.2095,0.04583333333333334,0.021833333333333333,0.10416666666666667,0.1485,0.04066666666666666,0.1406666666666667,0.1491666666666667,0.08733333333333333,0.13083333333333333,0.09350000000000001,0.037,0.06766666666666665,0.0415,0.002166666666666667,0.29633333333333334,0.0635,0.006666666666666667
Leon Wycz&#243;Åkowski,2.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
Leonor Fini,1.3314285714285714,0.03242857142857143,0.04485714285714286,0.21714285714285714,0.18,0.016142857142857143,0.05357142857142857,0.16685714285714284,0.07285714285714286,0.24842857142857142,0.10257142857142856,0.18857142857142858,0.15614285714285714,0.04985714285714286,0.02,0.1207142857142857,0.025714285714285714,0.01757142857142857,0.17814285714285716,0.24571428571428572,0.0
Leonora Carrington,0.79,0.0265,0.034,0.16450000000000004,0.0745,0.0265,0.074,0.17550000000000002,0.0475,0.161,0.11050000000000001,0.035,0.0905,0.061,0.0405,0.198,0.0605,0.0195,0.27649999999999997,0.1545,0.0
Lesser Ury,1.7,0.0,0.0,0.25,0.05,0.0,0.05,0.15,0.05,0.45,0.05,0.05,0.25,0.15000000000000002,0.05,0.30000000000000004,0.0,0.0,0.05,0.15,0.0
Li Yuan-chia,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0
Lilia Carrillo,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.1,0.0
Lorser Feitelson,0.7000000000000001,0.0,0.1,0.3,0.0,0.1,0.1,0.15000000000000002,0.0,0.3,0.05,0.3,0.15,0.0,0.0,0.05,0.05,0.0,0.25,0.2,0.0
Louis Cane,0.20600000000000002,0.02,0.0166,0.26420000000000005,0.04,0.0,0.1396,0.0,0.032,0.1274,0.032,0.052000000000000005,0.1828,0.0334,0.0,0.06000000000000001,0.0,0.0154,0.3724,0.12880000000000003,0.04
Louis Marcoussis,0.5333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.10000000000000002,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.0,0.03333333333333333,0.43333333333333335,0.10000000000000002,0.0
Louis Schanker,-0.12142857142857144,0.027285714285714285,0.014285714285714287,0.29742857142857143,0.04042857142857143,0.014285714285714287,0.18528571428571428,0.13314285714285715,0.028571428571428574,0.07142857142857142,0.04042857142857143,0.04157142857142858,0.042857142857142864,0.05585714285714286,0.028571428571428574,0.05471428571428572,0.0,0.0,0.5128571428571428,0.014285714285714287,0.028571428571428574
Louise Abb&#233;ma,1.6125,0.04775,0.0,0.05,0.0455,0.0,0.025,0.0,0.091,0.534,0.21825,0.11825000000000001,0.2455,0.0,0.0,0.0,0.0,0.0,0.05,0.41825,0.025
Louise Nevelson,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.364,0.0,0.0
Lourdes Castro,0.3320000000000001,0.0,0.02,0.2532,0.0496,0.0154,0.014199999999999999,0.1004,0.0518,0.0308,0.1822,0.0,0.11000000000000001,0.10400000000000001,0.02,0.08680000000000002,0.0308,0.04,0.30199999999999994,0.14900000000000002,0.0
Lovis Corinth,0.2625,0.01675,0.07500000000000001,0.1,0.01675,0.03325,0.2125,0.2,0.10825000000000001,0.25825,0.129,0.10425,0.0835,0.08325,0.05825,0.125,0.12499999999999999,0.01675,0.13325,0.1125,0.0
Luis Feito,-0.675,0.0,0.05,0.275,0.025,0.05,0.125,0.125,0.0,0.0,0.05,0.025,0.025,0.125,0.025,0.15000000000000002,0.05,0.025,0.44999999999999996,0.025,0.05
Lyonel Feininger,1.0957142857142859,0.04457142857142856,0.014285714285714287,0.15728571428571428,0.12071428571428569,0.030428571428571433,0.047142857142857146,0.047714285714285716,0.018571428571428572,0.3201428571428572,0.11585714285714285,0.053,0.20014285714285715,0.041,0.018571428571428572,0.09614285714285715,0.028285714285714286,0.002142857142857143,0.313,0.20571428571428574,0.0
Lyubov Popova,0.91,0.0455,0.0,0.273,0.0,0.091,0.0455,0.0455,0.0455,0.1365,0.182,0.0,0.182,0.0455,0.0455,0.0455,0.0,0.0,0.40900000000000003,0.1365,0.0
M. H. Maxy,0.45999999999999996,0.02,0.0348,0.20380000000000004,0.10880000000000001,0.0,0.10540000000000001,0.0154,0.0354,0.2516,0.1484,0.07339999999999999,0.1408,0.0166,0.0182,0.06899999999999999,0.0,0.0308,0.4088,0.127,0.0
Manoucher Yektai,0.9,0.0,0.0,0.5,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
Manuel Neri,0.7866666666666667,0.03333333333333333,0.0,0.4483333333333333,0.02766666666666667,0.0,0.030333333333333334,0.030333333333333334,0.0,0.02766666666666667,0.21933333333333335,0.0,0.155,0.0,0.02766666666666667,0.0,0.02766666666666667,0.0,0.20199999999999999,0.2773333333333334,0.03333333333333333
Manuel Rivera,-0.315,0.0,0.059250000000000004,0.21100000000000002,0.0455,0.05775,0.13425,0.37549999999999994,0.0,0.02875,0.03275,0.0,0.04425,0.099,0.036500000000000005,0.0935,0.0,0.0,0.292,0.036500000000000005,0.02275
Marc Chagall,1.6666666666666667,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.06666666666666667,0.10000000000000002,0.5666666666666668,0.16666666666666666,0.3,0.2333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.20000000000000004,0.0
Marc Vaux,0.785,0.0455,0.0455,0.241,0.0,0.0455,0.0455,0.0455,0.091,0.37250000000000005,0.0455,0.0955,0.2865,0.0,0.0,0.05,0.0,0.0455,0.3365,0.14100000000000001,0.0
Marcel Barbeau,0.0875,0.0,0.04425,0.1125,0.0,0.08625,0.13525,0.32699999999999996,0.0,0.07275000000000001,0.067,0.02275,0.04775,0.0875,0.08975000000000001,0.067,0.01925,0.01925,0.443,0.025,0.0
Marcel Janco,1.27,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0
Marcel Marien,0.29,0.024,0.012,0.452,0.036000000000000004,0.06,0.048,0.0,0.012,0.06,0.048,0.024,0.083,0.036000000000000004,0.012,0.0,0.0,0.036000000000000004,0.512,0.071,0.024
Marcelle Cahn,0.4,0.1,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Marcelle Loubchansky,-0.18999999999999997,0.0,0.08616666666666667,0.3036666666666667,0.03333333333333333,0.058499999999999996,0.15883333333333333,0.37516666666666665,0.0195,0.078,0.04750000000000001,0.039,0.078,0.07233333333333333,0.0195,0.18083333333333332,0.0028333333333333335,0.0,0.35400000000000004,0.07516666666666666,0.008499999999999999
