,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
2892,Modern Art,Art Informel,Mario Schifano,Grande Angolo,1963,yes,none,0.4,0.1,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
2893,Modern Art,Neo-Expressionism,Joan Brown,Self Portrait with Cloud &amp; Cigarette,1964,yes,face,0.09,0.0,0.091,0.364,0.091,0.0,0.091,0.364,0.091,0.0,0.0,0.0,0.0,0.273,0.0,0.273,0.091,0.0,0.182,0.182,0.0
2894,Modern Art,Art Informel,Helmut Sturm,Untitled,1964,yes,face,0.36,0.0,0.091,0.091,0.0,0.091,0.364,0.091,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.182,0.0,0.0
2895,Modern Art,Neo-Expressionism,Paul Wonner,Model On The Floor,1964,yes,face,0.71,0.11800000000000001,0.059000000000000004,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.17600000000000002,0.17600000000000002,0.11800000000000001,0.41200000000000003,0.17600000000000002,0.235,0.235,0.059000000000000004,0.059000000000000004,0.11800000000000001,0.17600000000000002,0.059000000000000004,0.17600000000000002,0.059000000000000004,0.0
2898,Modern Art,Pop Art,Roy Lichtenstein,Crying girl,1964,yes,face,1.6,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.1,0.0
2899,Modern Art,Lyrical Abstraction,Marc Vaux,Blossom,1964,yes,none,1.27,0.091,0.091,0.182,0.0,0.091,0.091,0.091,0.182,0.545,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.091,0.273,0.182,0.0
2901,Modern Art,Neo-Expressionism,Paul Wonner,"Landscape with Trees, Santa Monica",1964,yes,none,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.273,0.091,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.0
2902,Modern Art,Color Field Painting,Ray Parker,Untitled,1964,yes,none,0.73,0.091,0.0,0.364,0.091,0.091,0.091,0.0,0.091,0.182,0.182,0.182,0.0,0.091,0.091,0.0,0.0,0.0,0.364,0.0,0.091
2905,Modern Art,Magic Realism,Antonio Lopez Garcia,Atocha,1964,yes,face,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2907,Modern Art,Pop Art,Jorge Martins,Eros Crom&#225;tico,1964,yes,body,1.15,0.154,0.077,0.308,0.077,0.077,0.154,0.077,0.077,0.385,0.077,0.231,0.077,0.154,0.154,0.077,0.231,0.154,0.385,0.154,0.0
2909,Modern Art,Color Field Painting,Paul Feeley,Untitled (April 15),1964,yes,none,-0.19,0.0,0.0,0.313,0.063,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.063,0.0,0.063,0.375,0.0,0.0
2910,Modern Art,Color Field Painting,Sven Lukin,Green Thursday,1964,yes,none,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2911,Modern Art,Magic Realism,Giorgio Morandi,Still Life,1964,yes,none,0.64,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.182,0.273,0.091,0.182,0.0,0.0,0.273,0.0,0.0,0.182,0.0,0.0
2912,Modern Art,Color Field Painting,Jack Bush,Striped Column,1964,yes,none,-0.73,0.091,0.0,0.182,0.0,0.182,0.091,0.0,0.0,0.182,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.273,0.0,0.0
2914,Modern Art,Magic Realism,Clarence Holbrook Carter,Over and Above #14,1964,yes,face,-0.25,0.0,0.083,0.25,0.083,0.083,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.0,0.0,0.25,0.16699999999999998,0.0
2915,Modern Art,Color Field Painting,Sven Lukin,Untitled,1964,yes,none,0.64,0.0,0.0,0.364,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0
2916,Modern Art,Pop Art,Alex Hay,"Egg on Plate with Knife, Fork, and Spoon",1964,yes,none,0.0,0.0,0.0,0.25,0.0,0.083,0.083,0.083,0.083,0.33299999999999996,0.083,0.0,0.0,0.0,0.083,0.083,0.0,0.083,0.16699999999999998,0.083,0.0
2917,Modern Art,Pop Art,Samuel Buri,Parasol,1964,yes,none,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2918,Modern Art,Lyrical Abstraction,Bernard Cohen,Fall,1964,yes,none,0.5,0.1,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.5,0.0,0.0
2920,Modern Art,Art Informel,Jean Degottex,Suite Rouge IX,1964,yes,none,0.2,0.0,0.1,0.2,0.1,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.0
2921,Modern Art,Lyrical Abstraction,Bernard Cohen,Floris,1964,yes,none,0.7,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2924,Modern Art,Magic Realism,Clarence Holbrook Carter,Over and Above #13,1964,yes,face,0.4,0.0,0.3,0.1,0.1,0.0,0.1,0.4,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,Modern Art,Color Field Painting,Gene Davis,Black Grey Beat,1964,yes,none,0.56,0.027000000000000003,0.040999999999999995,0.23,0.027000000000000003,0.10800000000000001,0.027000000000000003,0.040999999999999995,0.0,0.10800000000000001,0.149,0.0,0.162,0.013999999999999999,0.054000000000000006,0.10800000000000001,0.0,0.027000000000000003,0.35100000000000003,0.10800000000000001,0.040999999999999995
2927,Modern Art,Color Field Painting,Blinky Palermo,Untitled,1964,yes,none,-0.27,0.0,0.0,0.273,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.545,0.0,0.0
2928,Modern Art,Neo-Expressionism,Brett Whiteley,Woman in the Bath,1964,yes,none,-0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.3,0.0,0.0
2929,Modern Art,Neo-Expressionism,Paul Wonner,The Model with Pensive Look,1964,yes,face,1.3,0.049,0.0,0.146,0.049,0.024,0.037000000000000005,0.024,0.012,0.244,0.146,0.22,0.11,0.037000000000000005,0.049,0.244,0.024,0.073,0.061,0.134,0.0
2930,Modern Art,Magic Realism,Leonor Fini,La toilette inutile,1964,yes,face,0.45,0.0,0.091,0.0,0.0,0.0,0.182,0.455,0.0,0.182,0.091,0.0,0.0,0.182,0.0,0.455,0.0,0.0,0.273,0.0,0.0
2931,Modern Art,Pop Art,Lourdes Castro,Sombra Projectada de Claudine Bury,1964,yes,face,0.43,0.0,0.0,0.071,0.071,0.0,0.071,0.071,0.0,0.0,0.14300000000000002,0.0,0.0,0.14300000000000002,0.0,0.35700000000000004,0.0,0.0,0.14300000000000002,0.0,0.0
2932,Modern Art,Color Field Painting,Peter Busa,Untitled,1964,yes,none,-0.2,0.0,0.0,0.5,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0
2934,Modern Art,Art Informel,Fritz Winter,Untitled,1964,yes,none,0.27,0.0,0.0,0.455,0.091,0.273,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.545,0.091,0.0
2935,Modern Art,Art Informel,Sadamasa Motonaga,Sakuhin,1964,yes,none,0.09,0.0,0.0,0.182,0.091,0.091,0.273,0.273,0.0,0.0,0.091,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.455,0.091,0.0
2936,Modern Art,Pop Art,Billy Apple,Cut,1964,yes,none,-0.45,0.0,0.091,0.455,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.091
2937,Modern Art,Pop Art,Richard Hamilton,Interior,1964,yes,face,1.9,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
2939,Modern Art,Art Informel,Luis Feito,Untitled,1964,yes,none,-1.2,0.0,0.2,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
2941,Modern Art,Color Field Painting,Walter Darby Bannard,Cherokee Blanket,1964,yes,none,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0
2942,Modern Art,Pop Art,Richard Hamilton,Interior II,1964,yes,face,1.06,0.063,0.063,0.375,0.188,0.125,0.125,0.125,0.125,0.125,0.313,0.063,0.125,0.125,0.063,0.188,0.063,0.063,0.25,0.125,0.0
2944,Modern Art,Pop Art,Andy Warhol,Brillo Soap Pads Boxes,1964,no,none,-1.33,0.0,0.0,0.25,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
2947,Modern Art,Art Informel,Afro,Untitled,1964,yes,none,-1.3,0.0,0.2,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1
2948,Modern Art,Magic Realism,Antonio Lopez Garcia,Woman (the Dream),1964,yes,face,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.1,0.0
2949,Modern Art,Art Informel,Samuel Buri,New Frontiers (Slogan von J.F. Kennedy),1964,yes,none,0.6,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
2950,Modern Art,Art Informel,Christo Coetzee,Et in Arcadia Ego,1964,yes,none,0.6,0.1,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0
2951,Modern Art,Color Field Painting,Larry Zox,Untitled,1964,yes,none,0.5,0.2,0.0,0.5,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
2952,Modern Art,Art Informel,Natalia Dumitresco,On me fait signe,1964,yes,none,0.2,0.0,0.1,0.4,0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.4,0.2,0.0
2953,Modern Art,Pop Art,Rosalyn Drexler,Self-Portrait,1964,yes,face,0.5,0.1,0.0,0.3,0.2,0.1,0.3,0.0,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0
2954,Modern Art,Pop Art,Eduardo Arroyo,"Velazquez, mon p&#232;re",1964,yes,face,-0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.6,0.0
2955,Modern Art,Pop Art,Rosalyn Drexler,Chubby Checker,1964,yes,face,1.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,Modern Art,Pop Art,Konrad Klapheck,She-Dragon,1964,yes,none,0.6,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
2957,Modern Art,Pop Art,Evelyne Axell,Ice Cream,1964,yes,face,0.91,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.727,0.0,0.273,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0
2959,Modern Art,Color Field Painting,Rupprecht Geiger,Goulimine,1964,yes,none,0.53,0.054000000000000006,0.10800000000000001,0.203,0.040999999999999995,0.027000000000000003,0.027000000000000003,0.068,0.027000000000000003,0.257,0.068,0.095,0.33799999999999997,0.027000000000000003,0.013999999999999999,0.027000000000000003,0.0,0.0,0.284,0.068,0.013999999999999999
2960,Modern Art,Color Field Painting,Edward Corbett,"Washington, D.C., October #8, 1964",1964,yes,none,0.64,0.0,0.0,0.455,0.0,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.364,0.0,0.0,0.182,0.182,0.0
2961,Modern Art,Art Informel,Ernst Wilhelm Nay,Dominant-Blau,1964,yes,none,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.5,0.0,0.0
2964,Modern Art,Color Field Painting,Ray Parker,"Kate, for your Birthday",1964,yes,none,-0.3,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2965,Modern Art,Pop Art,Tsuruko Yamazaki,Untitled,1964,yes,none,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0
2966,Modern Art,Pop Art,Pauline Boty,Countdown to Violence,1964,yes,face,0.6,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.2,0.0,0.2,0.1,0.0
2968,Modern Art,Pop Art,Martial Raysse,Made in Japan,1964,yes,face,0.82,0.0,0.0,0.273,0.182,0.0,0.091,0.0,0.0,0.545,0.182,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
2969,Modern Art,Art Informel,Claude Georges,Untitled,1964,yes,none,0.55,0.0,0.0,0.091,0.0,0.0,0.091,0.364,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.0
2970,Modern Art,Lyrical Abstraction,Marc Vaux,Stranger 2,1964,yes,none,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0
2971,Modern Art,Color Field Painting,Gotthard Graubner,Untitled,1964,yes,none,-0.27,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.273,0.0,0.0,0.091,0.182,0.091,0.364,0.0,0.091
2972,Modern Art,Pop Art,Edward Ruscha,"Norms, La Cienaga on Fire",1964,yes,none,-0.27,0.091,0.0,0.455,0.091,0.0,0.091,0.091,0.091,0.182,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.182
2973,Modern Art,Pop Art,Herve Telemaque,Escale,1964,yes,face,0.9,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
2974,Modern Art,Lyrical Abstraction,Bernard Cohen,In That Moment,1965,yes,none,-0.3,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2977,Modern Art,Pop Art,Konrad Klapheck,The Swagger,1965,yes,none,0.4,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2978,Modern Art,Color Field Painting,John Ferren,Sidon No. 3,1965,yes,none,0.33,0.16699999999999998,0.0,0.25,0.083,0.0,0.0,0.083,0.16699999999999998,0.25,0.083,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.25,0.16699999999999998,0.0
2979,Modern Art,Lyrical Abstraction,Paul Jenkins,Phenomena Waiting Gables,1965,yes,none,1.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0
2980,Modern Art,Neo-Expressionism,Paul Wonner,View of L.A. from Beverly Hills,1965,yes,none,0.32,0.017,0.0,0.254,0.0,0.068,0.102,0.034,0.068,0.254,0.153,0.034,0.102,0.017,0.034,0.068,0.017,0.017,0.39,0.102,0.0
2984,Modern Art,Pop Art,Tsuruko Yamazaki,Untitled,1965,yes,none,-0.5,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
2985,Modern Art,Pop Art,Bruno Munari,Campari,1965,yes,none,0.3,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2986,Modern Art,Color Field Painting,Cesar Paternosto,Staccato,1965,yes,none,1.09,0.0,0.0,0.273,0.0,0.0,0.182,0.0,0.0,0.364,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0
2989,Modern Art,Neo-Expressionism,Nathan Oliveira,Untitled Female Nude,1965,yes,body,0.08,0.077,0.0,0.154,0.0,0.0,0.154,0.154,0.0,0.0,0.231,0.077,0.0,0.154,0.154,0.462,0.462,0.077,0.154,0.0,0.0
2990,Modern Art,Color Field Painting,Edward Avedisian,Untitled 017,1965,yes,none,0.82,0.059000000000000004,0.0,0.235,0.0,0.0,0.11800000000000001,0.059000000000000004,0.0,0.0,0.0,0.0,0.17600000000000002,0.0,0.0,0.059000000000000004,0.0,0.0,0.41200000000000003,0.0,0.0
2991,Modern Art,Pop Art,Martial Raysse,Bad Taste,1965,yes,face,0.0,0.0,0.2,0.2,0.2,0.133,0.067,0.067,0.0,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.267,0.0,0.0
2993,Modern Art,Pop Art,Nicholas Krushenick,James Bond Meets Pussy Galore,1965,yes,none,-0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.2,0.0
2994,Modern Art,Pop Art,Evelyne Axell,Axell-&#233;ration,1965,yes,body,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1
2997,Modern Art,Neo-Expressionism,Ozdemir Atlan,King and Queen,1965,yes,body,0.73,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.364,0.455,0.091
2998,Modern Art,Color Field Painting,John Ferren,Quiet,1965,yes,none,0.2,0.1,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1
2999,Modern Art,Pop Art,Ralph Goings,Nude (Sunburned Backside),1965,yes,body,-0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.1,0.0
3000,Modern Art,Color Field Painting,Sam Francis,Untitled,1965,yes,none,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1
3001,Modern Art,Pop Art,Mario Schifano,Il Sogno Dada di Arturo Schwarz,1965,yes,none,-0.5,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1
3005,Modern Art,Pop Art,Konrad Klapheck,The War,1965,yes,none,0.7,0.0,0.2,0.1,0.0,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0
3006,Modern Art,Neo-Expressionism,Georg Baselitz,Rebel,1965,yes,face,-0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.0
3007,Modern Art,Color Field Painting,Edward Avedisian,Untitled 203 (watercolor ball),1965,yes,none,-0.58,0.0,0.16699999999999998,0.16699999999999998,0.0,0.083,0.25,0.083,0.083,0.16699999999999998,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.16699999999999998,0.0
3008,Modern Art,Pop Art,Rosalyn Drexler,Study for Men and Machines I,1965,yes,face,1.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
3009,Modern Art,Pop Art,Billy Apple,Rainbow with Waterfall,1965,no,none,0.33,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.083,0.0,0.33299999999999996,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.0
3010,Modern Art,Pop Art,Lourdes Castro,Auto-retrato,1965,yes,face,0.38,0.0,0.0,0.231,0.077,0.077,0.0,0.231,0.077,0.154,0.077,0.0,0.077,0.077,0.0,0.077,0.154,0.0,0.385,0.0,0.0
3011,Modern Art,Pop Art,Jim Dine,Walking Dream with a Four Foot Clamp,1965,yes,body,0.2,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0
3012,Modern Art,Color Field Painting,Paul Reed,#18 L,1965,yes,none,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0
3014,Modern Art,Color Field Painting,Fernand Leduc,Triptyque ocre-violet-rouge,1965,yes,none,0.73,0.067,0.0,0.267,0.067,0.067,0.133,0.067,0.067,0.0,0.133,0.2,0.067,0.0,0.067,0.0,0.0,0.0,0.33299999999999996,0.067,0.0
3015,Modern Art,Pop Art,Peter Phillips,Custom Print No. II,1965,yes,none,-0.2,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0
3017,Modern Art,Color Field Painting,Karl Benjamin,#14,1965,yes,none,-0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1
3018,Modern Art,Color Field Painting,Paul Reed,#17DR,1965,yes,none,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
3019,Modern Art,Pop Art,Pauline Boty,It&#39;s A Man&#39;s World II,1965,yes,face,0.5,0.0,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0
3020,Modern Art,Pop Art,Martial Raysse,High Voltage Painting,1965,yes,face,1.3,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0
3021,Modern Art,Color Field Painting,Paul Reed,Upstart 18F,1965,yes,none,0.8,0.0,0.111,0.222,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.111,0.0
3026,Modern Art,Color Field Painting,Sven Lukin,Tucson,1966,no,none,0.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1
3027,Modern Art,Pop Art,Oyvind Fahlstrom,Eddie (Sylvie&#39;s Brother) in the Desert,1966,yes,face,-1.0,0.0,0.083,0.16699999999999998,0.0,0.083,0.25,0.083,0.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.583,0.083,0.0
3028,Modern Art,Color Field Painting,Mark Rothko,Untitled (Blue Divided by Blue),1966,yes,none,-0.23,0.0,0.077,0.154,0.0,0.0,0.077,0.077,0.0,0.154,0.154,0.0,0.0,0.0,0.077,0.077,0.154,0.0,0.385,0.077,0.0
3029,Modern Art,Pop Art,Antonio Palolo,H&#243;rrido o sil&#234;ncio do teu corpo,1966,yes,body,0.54,0.077,0.0,0.231,0.0,0.0,0.154,0.154,0.0,0.077,0.077,0.077,0.077,0.0,0.077,0.0,0.0,0.0,0.6920000000000001,0.077,0.0
3033,Modern Art,Pop Art,Claudio Tozzi,USA e abUSA,1966,yes,face,0.21,0.071,0.071,0.35700000000000004,0.28600000000000003,0.14300000000000002,0.28600000000000003,0.14300000000000002,0.071,0.071,0.071,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.14300000000000002,0.071,0.28600000000000003,0.28600000000000003,0.0
3034,Modern Art,Pop Art,Antonio Palolo,Untitled,1966,yes,none,0.85,0.037000000000000005,0.012,0.244,0.024,0.024,0.061,0.061,0.024,0.32899999999999996,0.012,0.024,0.195,0.024,0.0,0.012,0.0,0.049,0.42700000000000005,0.049,0.0
3035,Modern Art,Color Field Painting,Helen Frankenthaler,Mauve District,1966,yes,none,0.64,0.091,0.0,0.273,0.0,0.0,0.0,0.091,0.091,0.182,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0
3036,Modern Art,Pop Art,Antonio Areal,Figura,1966,yes,body,0.73,0.0,0.0,0.364,0.0,0.091,0.182,0.091,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.182,0.0
3037,Modern Art,Pop Art,Edward Ruscha,Standard Station,1966,yes,none,0.42,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.083,0.25,0.0
3038,Modern Art,Pop Art,Evelyne Axell,Erotomobile,1966,yes,face,0.77,0.077,0.0,0.077,0.077,0.0,0.0,0.0,0.077,0.462,0.077,0.5379999999999999,0.0,0.0,0.0,0.0,0.154,0.0,0.154,0.0,0.0
3041,Modern Art,Color Field Painting,John Hoyland,28.5.66,1966,yes,none,0.36,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.182,0.0
3045,Modern Art,Pop Art,Rene Bertholo,Carta do L&#237;bano,1966,yes,none,-0.5,0.0,0.0,0.33299999999999996,0.0,0.0,0.222,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.0
3046,Modern Art,Color Field Painting,John Ferren,Red Rose,1966,yes,none,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
